"ticker","word","n","tf","idf","tf_idf"
"11B","deweloper",9,0.00113036925395629,1.08180517035173,0.00122283930333654
"11B","studia",8,0.00100477267018337,1.18716568600955,0.00119283163628189
"11B","huuugy",5,0.000627982918864607,1.8803128665695,0.00118080436232699
"11B","wiedźmin",5,0.000627982918864607,1.8803128665695,0.00118080436232699
"11B","wiedźminy",5,0.000627982918864607,1.8803128665695,0.00118080436232699
"11B","can",4,0.000502386335091685,2.28577797467766,0.00114834361953161
"11B","casualowy",4,0.000502386335091685,2.28577797467766,0.00114834361953161
"11B","pcf",4,0.000502386335091685,2.28577797467766,0.00114834361953161
"11B","peopla",4,0.000502386335091685,2.28577797467766,0.00114834361953161
"11B","przemysława",6,0.000753579502637528,1.51258808644418,0.00113985537787806
"11B","mobilny",11,0.00138156242150214,0.819440905884237,0.00113210876221133
"11B","bsf",3,0.000376789751318764,2.97892515523761,0.00112242846843919
"11B","thaumaturge",3,0.000376789751318764,2.97892515523761,0.00112242846843919
"11B","microsoft",6,0.000753579502637528,1.43848011429046,0.00108400912908098
"11B","egzemplarz",4,0.000502386335091685,2.13162729485041,0.0010709004244413
"11B","gatunek",4,0.000502386335091685,2.13162729485041,0.0010709004244413
"11B","mechanica",4,0.000502386335091685,2.13162729485041,0.0010709004244413
"11B","uniwersuma",4,0.000502386335091685,2.13162729485041,0.0010709004244413
"11B","the",10,0.00125596583772921,0.819440905884237,0.00102918978382848
"11B","bitera",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","bitstudioss",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","creatures",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","crop",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","feldman",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","listdoknf",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","miechowska",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","partialuminium",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","reimaginacja",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","rozwiązanieumowy",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","sand",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","ziemak",2,0.000251193167545843,4.07753744390572,0.00102424954632146
"11B","frostpunek",3,0.000376789751318764,2.69124308278583,0.00101403281190122
"11B","game",3,0.000376789751318764,2.69124308278583,0.00101403281190122
"11B","koncepcyjny",3,0.000376789751318764,2.69124308278583,0.00101403281190122
"11B","miny",3,0.000376789751318764,2.69124308278583,0.00101403281190122
"11B","thornton",3,0.000376789751318764,2.69124308278583,0.00101403281190122
"11B","car",4,0.000502386335091685,1.99809590222588,0.00100381607748098
"11B","oswiadczenie",4,0.000502386335091685,1.99809590222588,0.00100381607748098
"11B","rozgrywka",4,0.000502386335091685,1.99809590222588,0.00100381607748098
"11B","recesja",7,0.00087917608641045,1.08180517035173,0.000951097235928422
"11B","grant",4,0.000502386335091685,1.8803128665695,0.000944643489861593
"11B","wiedźmina",4,0.000502386335091685,1.8803128665695,0.000944643489861593
"11B","wersja",15,0.00188394875659382,0.494018505449609,0.000930705549076129
"11B","reżyser",3,0.000376789751318764,2.46809953147162,0.00092995460869315
"11B","information",5,0.000627982918864607,1.43848011429046,0.000903340940900817
"11B","przedmiotowy",4,0.000502386335091685,1.77495235091167,0.000891711806536887
"11B","debiut",9,0.00113036925395629,0.78170057790139,0.000883610299059597
"11B","amortyzacja",7,0.00087917608641045,0.986494990547404,0.00086730280505298
"11B","agreement",3,0.000376789751318764,2.28577797467766,0.000861257714648705
"11B","fla",3,0.000376789751318764,2.28577797467766,0.000861257714648705
"11B","grand",3,0.000376789751318764,2.28577797467766,0.000861257714648705
"11B","current",6,0.000753579502637528,1.13309846473928,0.000853879777497573
"11B","amortyzacyjny",2,0.000251193167545843,3.38439026334577,0.000850135710461134
"11B","brzeski",2,0.000251193167545843,3.38439026334577,0.000850135710461134
"11B","mechanik",2,0.000251193167545843,3.38439026334577,0.000850135710461134
"11B","okresowa",2,0.000251193167545843,3.38439026334577,0.000850135710461134
"11B","pozabilansowy",2,0.000251193167545843,3.38439026334577,0.000850135710461134
"11B","upublicznić",2,0.000251193167545843,3.38439026334577,0.000850135710461134
"11B","wieloosobowy",2,0.000251193167545843,3.38439026334577,0.000850135710461134
"11B","simulator",4,0.000502386335091685,1.67964217110735,0.000843829274608063
"11B","szba",4,0.000502386335091685,1.67964217110735,0.000843829274608063
"11B","wydawca",4,0.000502386335091685,1.67964217110735,0.000843829274608063
"11B","wypuścić",4,0.000502386335091685,1.67964217110735,0.000843829274608063
"11B","projekt",95,0.0119316754584275,0.0702042586732486,0.000837654430288698
"11B","przecena",8,0.00100477267018337,0.819440905884237,0.000823351827062785
"11B","osadzić",5,0.000627982918864607,1.30494872166594,0.000819485507200413
"11B","rozrywka",5,0.000627982918864607,1.30494872166594,0.000819485507200413
